Title,Cook Time,ServingSize,Ingredients,Cooking Instructions,Image Link,Nutrition Label,Host Link
Middle Eastern-Style Marzipan,60.0,10 serving(s),"['3 cups raw unshelled almonds', '½ teaspoon ground cardamom', '½ teaspoon ground cinnamon', '1 pinch salt', '¼ cup honey, or as needed', ""2 tablespoons confectioners' sugar""]","['Step 1: Place almonds in a large skillet over low heat.\n', 'Step 2: Toast, stirring occasionally, until shells crack open easily, about 30 minutes.\n', 'Step 3: Cool until easily handled, about 15 minutes.\n', 'Step 4: Shell almonds; place in a food processor.\n', 'Step 5: Add cardamom, cinnamon, and salt.\n', 'Step 6: Process, slowly pouring in honey, until marzipan mixture lumps together.\n', 'Step 7: Cut and form marzipan into desired shapes.\n', ""Step 8: Dust with confectioners' sugar before serving.\n""]",https://www.allrecipes.com/img/misc/og-default.png,"{'calories': '278.3 calories', 'carbohydrateContent': '17 g', 'fatContent': '21.6 g', 'fiberContent': '5.1 g', 'proteinContent': '9.1 g', 'saturatedFatContent': '1.7 g', 'sodiumContent': '16.3 mg', 'sugarContent': '10.5 g'}",allrecipes.com
Kesme Helva,90.0,1 serving(s),"['4 cups all-purpose flour, sifted', ""1 cup confectioners' sugar, sifted"", '7 ounces unsalted butter, melted', '1 teaspoon vanilla extract']","['Step 1: Put flour in a wide saucepan.\n', 'Step 2: Cook and stir over medium heat until fragrant, about 15 minutes.\n', ""Step 3: Don't let it turn yellow.\n"", 'Step 4: Add sugar slowly, mixing well, until combined.\n', 'Step 5: Add melted butter and vanilla to the mixture.\n', 'Step 6: Mix all by a spoon or your hands, but be careful, as it can be very hot, until it has a sand-like consistency.\n', 'Step 7: Transfer to a 9x9-inch pan, pressing down as much as you can.\n', 'Step 8: Cut the mixture into a baklava shape or squares.\n', 'Step 9: Chill until set, 1 to 2 hours.\n', 'Step 10: Serve.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F398187.jpg,"{'calories': '414 calories', 'carbohydrateContent': '56.3 g', 'cholesterolContent': '46.8 mg', 'fatContent': '18.2 g', 'fiberContent': '1.5 g', 'proteinContent': '5.9 g', 'saturatedFatContent': '11.3 g', 'sodiumContent': '3.7 mg', 'sugarContent': '13.9 g'}",allrecipes.com
Persian Pound Cake,85.0,1 serving(s),"['cooking spray', '2 cups all-purpose flour', '1 cup almond flour', '2 teaspoons baking powder', '1 teaspoon ground cardamom', '½ teaspoon salt', '2 cups white sugar', '1 (8 ounce) package cream cheese, softened', '½ cup butter, softened', '1 tablespoon rose water, or more to taste', '½ teaspoon vanilla extract', '6 eggs']","['Step 1: Preheat oven to 325 degrees F (165 degrees C).\n', 'Step 2: Grease a large tube pan with cooking spray.\n', 'Step 3: Line with parchment paper; spray parchment paper.\n', 'Step 4: Whisk all-purpose flour, almond flour, baking powder, cardamom, and salt together in a bowl.\n', 'Step 5: Combine sugar, cream cheese, and butter in a bowl; beat with an electric mixer until light and fluffy.\n', 'Step 6: Add rose water and vanilla extract.\n', 'Step 7: Add 1 egg at a time, beating well after each addition.\n', 'Step 8: Beat in flour mixture gradually on low speed until batter is smooth and no lumps remain.\n', 'Step 9: Pour batter into the prepared tube pan.\n', 'Step 10: Bake in the preheated oven until a toothpick inserted into the center comes out clean, 50 to 60 minutes.\n', 'Step 11: Cool in the pan for 15 minutes.\n', 'Step 12: Invert onto a wire rack to cool completely before slicing.\n']",https://www.allrecipes.com/img/misc/og-default.png,"{'calories': '413.6 calories', 'carbohydrateContent': '53 g', 'cholesterolContent': '133.9 mg', 'fatContent': '18.6 g', 'fiberContent': '0.6 g', 'proteinContent': '10.5 g', 'saturatedFatContent': '9.9 g', 'sodiumContent': '324 mg', 'sugarContent': '33.6 g'}",allrecipes.com
Mahallebi,25.0,8 serving(s),"['5 tablespoons corn flour', '4 cups milk, divided', '1 cup white sugar', 'vanilla extract to taste', '¾ cup heavy cream', '2 cups finely chopped pistachio nuts', '2 cups water', '2 cups white sugar', '1 tablespoon lemon juice', '3 (1 inch) pieces cinnamon sticks']","['Step 1: In a small bowl, stir together corn flour and 1 cup milk.\n', 'Step 2: In a saucepan over high heat, stir together 3 cups milk, sugar, and vanilla.\n', 'Step 3: Bring to a boil.\n', 'Step 4: Stir the corn flour and milk mixture into the saucepan.\n', 'Step 5: Reduce the heat to low, and allow to cool slightly; then stir in cream, stirring constantly until the cream is thickened.\n', 'Step 6: Allow to cool momentarily, then pour into individual bowls or one large serving bowl.\n', 'Step 7: Sprinkle pistachio nuts on top.\n', 'Step 8: Cover, and refrigerate.\n', 'Step 9: To make the syrup, stir together water, sugar, and lemon juice in a saucepan set over high heat.\n', 'Step 10: Bring to a boil.\n', 'Step 11: Place cinnamon sticks in saucepan, and boil about 5 minutes.\n', 'Step 12: Strain liquid, and pour into a bowl.\n', 'Step 13: Allow to cool; cover, and refrigerate.\n', 'Step 14: Serve puddings cold with cold syrup drizzled over the top.\n']",https://www.allrecipes.com/img/misc/og-default.png,"{'calories': '622.9 calories', 'carbohydrateContent': '94.2 g', 'cholesterolContent': '40.3 mg', 'fatContent': '24.8 g', 'fiberContent': '3.5 g', 'proteinContent': '11.3 g', 'saturatedFatContent': '8.4 g', 'sodiumContent': '189.6 mg', 'sugarContent': '83.2 g'}",allrecipes.com
"Halloumi, Watermelon, and Mint Salad",20.0,6 serving(s),"['½ (8.8 ounce) package halloumi cheese', '1 teaspoon olive oil', '3 cups cubed seeded watermelon', '12 leaves fresh mint, sliced, or more to taste', '1 small onion, thinly sliced']","['Step 1: Break halloumi cheese into small pieces.\n', 'Step 2: Heat olive oil in a skillet over medium heat.\n', 'Step 3: Add halloumi and cook and stir until golden, about 3 minutes.\n', 'Step 4: Toss watermelon cubes, mint leaves, onion slices, and fried halloumi in a salad bowl.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F9178568.jpg,"{'calories': '99.5 calories', 'carbohydrateContent': '7.4 g', 'cholesterolContent': '15.6 mg', 'fatContent': '6.1 g', 'fiberContent': '0.5 g', 'proteinContent': '5 g', 'saturatedFatContent': '3.2 g', 'sodiumContent': '229.9 mg', 'sugarContent': '5.2 g'}",allrecipes.com
Turkish Pogaça,110.0,12 serving(s),"['3 teaspoons active dry yeast', '1 ½ teaspoons white sugar', '2 tablespoons warm milk', '1 cup all-purpose flour, or more as needed', '1 cup whole wheat flour', '½ cup warm water, or more as needed', '¼ cup vegetable oil', '½ teaspoon salt', '1 teaspoon salted butter, or as needed', '1 cup crumbled feta cheese', '½ bunch fresh parsley, chopped', '1 teaspoon salt', '½ teaspoon ground black pepper', '½ teaspoon chili powder', '2 tablespoons milk, or as needed', '1 teaspoon poppy seeds, or to taste']","['Step 1: Dissolve yeast and sugar in warm milk in a bowl.\n', 'Step 2: Let stand until yeast softens and begins to form a creamy foam, about 5 minutes.\n', 'Step 3: Combine 1 cup all-purpose flour, whole wheat flour, 1/2 cup water, vegetable oil, salt, and yeast mixture in the bowl of a stand mixer fitted with the hook attachment; knead until pliable and not too sticky.\n', 'Step 4: Add a little flour if too soft, or warm water if too hard.\n', 'Step 5: Cover with a wet cloth and let sit at room temperature for 45 to 50 minutes.\n', 'Step 6: Preheat the oven to 350 degrees F (175 degrees C).\n', 'Step 7: Grease a baking tray with butter.\n', 'Step 8: Mix feta cheese, parsley, salt, pepper, and chili powder together in a bowl until well combined.\n', 'Step 9: Knead dough for 2 minutes.\n', 'Step 10: Divide it into 12 equal portions, and roll each one into a ball.\n', 'Step 11: Use your hands or a rolling pin to flatten each ball into a 2- to 3-inch circle.\n', 'Step 12: Add a spoon of cheese filling in the middles and fold the edges upward like a bundle, pressing to secure.\n', 'Step 13: Place on the prepared baking try, folded-sides down.\n', 'Step 14: Brush with milk and sprinkle with poppy seeds.\n', 'Step 15: Bake on the top rack of the preheated oven until golden, 30 to 32 minutes.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F8064909.jpg,"{'calories': '180.6 calories', 'carbohydrateContent': '17.5 g', 'cholesterolContent': '20 mg', 'fatContent': '9.9 g', 'fiberContent': '1.9 g', 'proteinContent': '6.1 g', 'saturatedFatContent': '4.2 g', 'sodiumContent': '533.7 mg', 'sugarContent': '1.7 g'}",allrecipes.com
Thyme Sekanjabin Sherbet,35.0,1 serving(s),"['2 tablespoons chopped fresh thyme', '1 cup boiling water', '3 tablespoons sekanjabin syrup', 'ice cubes']","['Step 1: Put thyme in a bowl and top with boiling water; steep for at least 30 minutes.\n', 'Step 2: Strain into a glass and mix sekanjabin syrup into thyme-infused water.\n', 'Step 3: Add ice.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3660592.jpg,"{'calories': '103.2 calories', 'carbohydrateContent': '25.8 g', 'fatContent': '0.1 g', 'fiberContent': '0.7 g', 'proteinContent': '0.3 g', 'sodiumContent': '15 mg'}",allrecipes.com
Basmati with Toasted Noodles,30.0,3 item(s),"['1 cup uncooked basmati rice, rinsed and drained', '2 cups water', '½ teaspoon salt', '2 tablespoons olive oil', '½ (8 ounce) package uncooked fideo noodles', '½ cup water', '¼ cup chopped fresh parsley']","['Step 1: Bring the basmati rice, 2 cups of water, and salt to a boil in a saucepan over high heat.\n', 'Step 2: Reduce heat to medium-low, cover, and simmer until the rice is tender, and the liquid has been absorbed, 20 to 25 minutes.\n', 'Step 3: Meanwhile, heat olive oil in a large skillet over medium-high heat.\n', 'Step 4: Sprinkle the fideo noodles into the skillet in a thin layer, and gently cook and stir, turning the noodles frequently, until they fry to a rust-brown color.\n', 'Step 5: Pour 1/2 cup of water into the noodles, and bring to a boil.\n', 'Step 6: Reduce heat to a simmer, and cook until noodles are tender and water has absorbed, 5 to 8 minutes.\n', 'Step 7: Gently fluff the cooked basmati rice with a fork, and lightly fold in the cooked fideo and parsley.\n', 'Step 8: Add salt to taste.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F856068.jpg,"{'calories': '219.7 calories', 'carbohydrateContent': '38.8 g', 'fatContent': '5.2 g', 'fiberContent': '0.9 g', 'proteinContent': '5 g', 'saturatedFatContent': '0.8 g', 'sodiumContent': '199.2 mg', 'sugarContent': '0.9 g'}",allrecipes.com
Chelo Kabob (Persian Rice with Chicken Kabob),70.0,12 serving(s),"['2 pounds ground chicken', '1 small onion, diced', '2 teaspoons ground black pepper', '1 teaspoon salt, or more to taste', '¾ teaspoon ground turmeric, divided', '½ teaspoon saffron, divided', '⅛ teaspoon cayenne pepper', '2 tablespoons warm water', '3 cups water', '2 cardamom pods, bruised', '2 cups long-grain basmati rice', '3 tablespoons butter, divided', '4 medium tomatoes, cut lengthwise into quarters', '1 medium onion, chopped']","['Step 1: Combine chicken, diced onion, black pepper, salt, 1/4 teaspoon turmeric, 1/4 teaspoon saffron, and cayenne in a bowl.\n', 'Step 2: Shape mixture into long, sausage-like kabob shapes, or shape around skewers and put aside in the refrigerator.\n', 'Step 3: Put the leftover saffron minus a pinch in 2 tablespoons warm water so that it lets out its color.\n', 'Step 4: Bring 3 cups water and cardamom pods to a boil; add rice, reduce heat, and let simmer until tender and water has been absorbed, 20 to 25 minutes, making sure not to overcook or undercook.\n', 'Step 5: Drain out any remaining starch water.\n', 'Step 6: Place a pot over low heat.\n', 'Step 7: Add 1 tablespoon butter, remaining turmeric, and reserved pinch of saffron; saute a bit then add the rice on top to dry out the excess water.\n', 'Step 8: Drizzle the saffron water on top and add 1 tablespoon butter.\n', 'Step 9: Cover and let simmer until the rice is fluffy, about 5 minutes.\n', 'Step 10: Melt remaining butter in a skillet over medium-high heat.\n', 'Step 11: Fry kabobs in the hot oil until they are no longer pink in the centers, 5 to 7 minutes, flipping as needed.\n', 'Step 12: Place tomatoes and chopped onion on top and cover.\n', 'Step 13: Cook until tomatoes soften and release their juices (this helps it from getting too dry), about 5 minutes.\n', 'Step 14: Serve with rice.\n']",https://www.allrecipes.com/img/misc/og-default.png,"{'calories': '468.7 calories', 'carbohydrateContent': '56 g', 'cholesterolContent': '103 mg', 'fatContent': '8.7 g', 'fiberContent': '2.3 g', 'proteinContent': '40.9 g', 'saturatedFatContent': '4.5 g', 'sodiumContent': '536.4 mg', 'sugarContent': '3.6 g'}",allrecipes.com
Grilled Chicken Shawarma Wraps with Raita,165.0,4 serving(s),"['3 tablespoons extra-virgin olive oil', '½ medium lemon, juiced', '1 teaspoon garlic powder', '1 teaspoon smoked paprika', '1 teaspoon ground cumin', '½ teaspoon ground coriander', '½ teaspoon crushed red pepper flakes, or to taste', '½ teaspoon ground turmeric', '½ teaspoon salt, or to taste', '¼ teaspoon ground black pepper, or to taste', '⅛ teaspoon ground cinnamon', '1 pound boneless, skinless chicken thighs', '1 (5.3 ounce) container plain Greek yogurt', '½ cup peeled, shredded cucumber, drained', '2 tablespoons shredded yellow onion', '2 tablespoons chopped fresh cilantro', '½ teaspoon ground cumin', '½ teaspoon salt, or to taste', '¼ teaspoon ground black pepper, or to taste', '2 (8.8 ounce) packages naan breads (2 per package), warmed', '2 cups shredded lettuce', '4 thin slices red onion, separated into rings', '1 medium tomato, thinly sliced']","['Step 1: At least 2 hours ahead, or up to 8 hours ahead, combine olive oil, lemon juice, garlic powder, paprika, cumin, coriander, pepper flakes, turmeric, salt, pepper, and cinnamon in a bowl.\n', 'Step 2: Stir ingredients well and add chicken pieces.\n', 'Step 3: Cover and refrigerate.\n', 'Step 4: Stir chicken pieces and marinade about every 2 hours.\n', 'Step 5: About 30 minutes prior to grilling, make the raita by mixing yogurt, cucumber, onion, cilantro, cumin, salt, and pepper together in a bowl.\n', 'Step 6: Cover and refrigerate until ready to make the wraps.\n', 'Step 7: Preheat an outdoor gas grill for medium-high heat and lightly oil the grate.\n', 'Step 8: Place chicken pieces in a single layer onto the oiled grate, and grill until no longer pink in the center, the juices run clear, and both sides are brown, 6 to 8 minutes per side.\n', 'Step 9: Timing will depend on the thickness of the chicken thighs and the distance of the grates to the heat.\n', 'Step 10: An instant-read thermometer inserted into the center should read at least 165 degrees F (74 degrees C).\n', 'Step 11: Place grilled chicken on a cutting board and cover with aluminum foil.\n', 'Step 12: Allow chicken to rest 5 to 10 minutes, then cut into thin slices.\n', 'Step 13: To assemble the wraps, divide ingredients evenly: Place chicken slices in the center of each naan bread.\n', 'Step 14: Top with shredded lettuce, onion rings, and tomato slices; spoon raita on top.\n', 'Step 15: Wrap each naan around the sandwich ingredients, and serve.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F9397145.jpg,"{'calories': '708.6 calories', 'carbohydrateContent': '73.1 g', 'cholesterolContent': '93.4 mg', 'fatContent': '30.4 g', 'fiberContent': '14.1 g', 'proteinContent': '37.3 g', 'saturatedFatContent': '6.6 g', 'sodiumContent': '1132.6 mg', 'sugarContent': '6.6 g'}",allrecipes.com
Cypriot Tahini Pies with Orange Flavor,138.0,16 serving(s),"['1 ½ cups white sugar, divided', '1 ¼ cups warm water, divided', '1 ounce compressed fresh yeast', '2 cups bread flour', '2 cups unbleached all-purpose flour', '1 teaspoon salt', '6 tablespoons sesame seeds', '2 teaspoons ground cinnamon', '1 orange, zested', '1 ¼ cups tahini']","['Step 1: Combine 1 teaspoon sugar, 1/4 cup water, and yeast together in a small bowl.\n', 'Step 2: Stir well with a fork.\n', 'Step 3: Sift bread flour and all-purpose flour together in a mixing bowl.\n', 'Step 4: Add salt and blend.\n', 'Step 5: Pour in yeast mixture.\n', 'Step 6: Start adding remaining water gradually; mix until dough comes together.\n', 'Step 7: Place dough on a flat work surface and knead until soft and smooth, about 15 minutes.\n', 'Step 8: Transfer dough to a lightly greased bowl and cover.\n', 'Step 9: Place it a warm spot and let it rise for 45 minutes.\n', 'Step 10: In the meantime, prepare the filling.\n', 'Step 11: Add remaining sugar, sesame seeds, cinnamon, and orange zest to the tahini.\n', 'Step 12: Mix well.\n', 'Step 13: Preheat the oven to 400 degrees F (200 degrees C).\n', 'Step 14: Line 2 baking sheets with parchment paper.\n', 'Step 15: Flatten dough gently and cut into 8 equal pieces.\n', 'Step 16: Keep dough covered as you work with 1 piece at a time.\n', 'Step 17: Roll out 1 piece of dough into a 6-inch disk.\n', 'Step 18: Place 2 tablespoons of the filling in the middle, gather up the edges in the center, and pinch to seal.\n', 'Step 19: Press down to flatten; roll back out into a 6-inch disk.\n', 'Step 20: Roll disk into a log about 12 inches long.\n', 'Step 21: Cut in half and stretch each piece out to make it a little longer.\n', ""Step 22: Roll in both ends towards the center, creating an 'S' shape.\n"", 'Step 23: Fold 1 spiral over the other and flatten with your palm.\n', 'Step 24: Roll out slightly; transfer to the prepared baking sheet.\n', 'Step 25: Repeat step 6 with remaining dough and filling, making 16 hand pies in total.\n', 'Step 26: Keep finished pies loosely covered so they rise slightly while you finish the rest.\n', 'Step 27: Bake in the preheated oven until golden brown, about 18 minutes.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4539711.jpg,"{'calories': '316.5 calories', 'carbohydrateContent': '46.9 g', 'fatContent': '12.1 g', 'fiberContent': '3.2 g', 'proteinContent': '7.3 g', 'saturatedFatContent': '1.7 g', 'sodiumContent': '168.8 mg', 'sugarContent': '18.9 g'}",allrecipes.com
Vegan Turkish Baked Eggplant,90.0,4 serving(s),"['2 small eggplants, sliced into 1/4-inch rounds', 'salt to taste', '¼ cup extra-virgin olive oil', '1 large onion, chopped', '1 red bell pepper, seeded and chopped', '1 clove garlic, crushed', '2 ounces oil-packed sun-dried tomatoes, drained and chopped', '2 tablespoons tomato paste', '1 teaspoon red wine vinegar', '½ teaspoon white sugar', 'ground black pepper to taste', '2 tablespoons toasted pine nuts, or to taste', '2 tablespoons fresh cilantro leaves, or to taste']","['Step 1: Place eggplants in a colander.\n', 'Step 2: Sprinkle with salt and leave to drain for 30 minutes.\n', 'Step 3: Preheat the oven to 350 degrees F (175 degrees C).\n', 'Step 4: Lightly grease a baking pan.\n', 'Step 5: Heat 1 tablespoon olive oil in a skillet.\n', 'Step 6: Add onion, red bell pepper, and garlic; cook until onion is soft, about 10 minutes.\n', 'Step 7: Stir in sun-dried tomatoes, tomato paste, vinegar, sugar, and pepper.\n', 'Step 8: Remove from heat.\n', 'Step 9: Pat the eggplant slices dry with paper towels and arrange in the prepared baking pan.\n', 'Step 10: Drop a teaspoonful of the tomato mixture onto each eggplant slice.\n', 'Step 11: Drizzle remaining olive oil over and around slices.\n', 'Step 12: Cover with aluminum foil.\n', 'Step 13: Bake in the preheated oven until eggplant slices are tender, 40 to 50 minutes.\n', 'Step 14: Garnish with pine nuts and cilantro leaves.\n', 'Step 15: Serve at room temperature.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F8477007.jpg,"{'calories': '256.5 calories', 'carbohydrateContent': '21.5 g', 'fatContent': '18.7 g', 'fiberContent': '8.4 g', 'proteinContent': '4.6 g', 'saturatedFatContent': '2.7 g', 'sodiumContent': '147.4 mg', 'sugarContent': '8.4 g'}",allrecipes.com
Goat Shoulder Braised with Prunes and Preserved Lemons,150.0,6 serving(s),"['3 pounds goat shoulder', 'salt and freshly ground black pepper to taste', '2 tablespoons olive oil', '1 medium yellow onion, chopped', '10 pitted prunes, chopped', '¼ cup chopped Moroccan preserved lemon', '½ cup dry red wine', '1 ½ cups chicken broth']","['Step 1: Preheat the oven to 325 degrees F (165 degrees C).\n', 'Step 2: Heat the oil in a Dutch oven over medium-high heat.\n', 'Step 3: Season the goat shoulder with salt and pepper, and place into the pan.\n', 'Step 4: Brown quickly on all sides.\n', 'Step 5: Add the onions to the pan, and cook, stirring constantly until browned.\n', 'Step 6: Mix in the prunes and preserved lemon; cook and stir for a few minutes to blend the flavors.\n', 'Step 7: Pour in the red wine and chicken broth, and bring to a simmer.\n', 'Step 8: Cover the Dutch oven, and bake for 2 hours, or until meat is so tender that it falls off of the bone.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F893228.jpg,"{'calories': '306 calories', 'carbohydrateContent': '12 g', 'cholesterolContent': '107.5 mg', 'fatContent': '9 g', 'fiberContent': '1.4 g', 'proteinContent': '39.3 g', 'saturatedFatContent': '2 g', 'sodiumContent': '905.2 mg', 'sugarContent': '7.4 g'}",allrecipes.com
Za'atar Pickles,15.0,16 serving(s),"['¼ cup salt', '2 quarts water, at room temperature', '2 cloves garlic, minced, or more to taste', '3 sprigs chopped fresh thyme', '3 sprigs chopped fresh oregano', '2 teaspoons harissa', '1 tablespoon ground coriander', '1 tablespoon sesame seeds', '1 cumin seed', '1 tablespoon sumac powder', '16 small pickling cucumbers, or as needed']","['Step 1: Pour water into a 1-gallon glass jar with a lid and dissolve salt.\n', 'Step 2: Add garlic followed by thyme, oregano, and harissa.\n', 'Step 3: n Heat coriander, sesame seeds, and cumin seed in a dry pan over medium-low heat, stirring to avoid burning, until fragrant, about 30 seconds.\n', 'Step 4: Add toasted spices to the salt mixture along with sumac.\n', 'Step 5: Cover tightly with a lid and shake to combine.\n', 'Step 6: n Place as many cucumbers as will fit into the jar while remaining submerged in the brine.\n', 'Step 7: Keep sealed in the refrigerator for 10 days to pickle.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F7771577.jpg,"{'calories': '30.1 calories', 'carbohydrateContent': '6.4 g', 'fatContent': '0.6 g', 'fiberContent': '1.1 g', 'proteinContent': '1.2 g', 'saturatedFatContent': '0.1 g', 'sodiumContent': '1469.9 mg', 'sugarContent': '2.6 g'}",allrecipes.com
Shiraz Salad,20.0,2 serving(s),"['2 small cucumbers, diced', '1 tomato, diced', '1 onion, diced', '2 tablespoons lemon juice', '1 teaspoon chopped fresh mint', 'salt and ground black pepper to taste']","['Step 1: Mix cucumbers, tomato, onion, lemon juice, mint, salt, and pepper together in a bowl.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4501767.jpg,"{'calories': '60.6 calories', 'carbohydrateContent': '14.6 g', 'fatContent': '0.4 g', 'fiberContent': '2.5 g', 'proteinContent': '2.2 g', 'saturatedFatContent': '0.1 g', 'sodiumContent': '86.1 mg', 'sugarContent': '6.9 g'}",allrecipes.com
Green Beans in Seasoned Tomato Sauce,50.0,8 serving(s),"['2 tablespoons olive oil', '1 onion, diced', '3 tablespoons chopped garlic, or to taste', 'salt to taste', '1 (28 ounce) can crushed tomatoes (such as San Marzano®)', '1 (12 ounce) bag thin green beans, trimmed', '1 teaspoon white sugar', '⅛ teaspoon ground cinnamon']","['Step 1: Heat olive oil in a skillet over high heat; cook and stir onion, garlic, and salt in the hot oil until onion is softened and browned, about 15 minutes.\n', 'Step 2: Mix tomatoes and green beans into onion mixture.\n', 'Step 3: Add sugar and cinnamon to mixture; bring to a boil, lower heat to medium-low, cover, and simmer until green beans are tender, 20 to 25 minutes.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F994041.jpg,"{'calories': '72 calories', 'carbohydrateContent': '9.8 g', 'fatContent': '3.6 g', 'fiberContent': '2.7 g', 'proteinContent': '1.9 g', 'saturatedFatContent': '0.5 g', 'sodiumContent': '143.8 mg', 'sugarContent': '4.1 g'}",allrecipes.com
Apples in Pajamas,30.0,8 serving(s),"['4 large Granny smith apples - peeled, cored and sliced into 1/2 inch thick rings', '⅔ cup all-purpose flour', '1 pinch salt', '2 eggs', '1 tablespoon vegetable oil', '⅓ cup milk', '¼ cup water', '4 cups oil for frying, or as needed', '½ teaspoon ground cinnamon', '2 tablespoons white sugar']","['Step 1: In a shallow bowl, stir together the flour and salt.\n', 'Step 2: Whisk in the eggs, 1 tablespoon of oil, milk, and water until batter is smooth.\n', 'Step 3: The batter should be just thick enough to stick to the apples and coat them.\n', 'Step 4: If the batter is too thin, more flour may be added.\n', 'Step 5: If the batter does not want to stick, toss the apples with a bit of flour.\n', 'Step 6: Heat one inch of vegetable oil in a deep heavy skillet to 375 degrees F (190 degrees C).\n', 'Step 7: Coat apple slices with batter, and place 4 or 5 slices into the hot oil at a time.\n', 'Step 8: Fry until golden on one side, then use tongs to flip and fry until brown on the other side.\n', 'Step 9: Drain on paper towels.\n', 'Step 10: Stir together the cinnamon and sugar; sprinkle over the apple slices before serving.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F883965.jpg,"{'calories': '232.3 calories', 'carbohydrateContent': '24.9 g', 'cholesterolContent': '47.3 mg', 'fatContent': '14.2 g', 'fiberContent': '2.4 g', 'proteinContent': '3.3 g', 'saturatedFatContent': '2.2 g', 'sodiumContent': '23 mg', 'sugarContent': '14.6 g'}",allrecipes.com
Tzatziki VII,255.0,8 serving(s),"['1 (32 ounce) container plain yogurt', '2 cucumbers', '1 medium head garlic', '¼ cup extra virgin olive oil', '3 tablespoons lemon juice', '1 teaspoon chopped fresh dill weed', 'salt and pepper to taste']","['Step 1: Place the yogurt in a large square of double cheesecloth.\n', 'Step 2: Tie the cheesecloth at the top and let any excess liquid drain for about 4 hours.\n', 'Step 3: n Peel cucumbers; remove seeds with a spoon.\n', 'Step 4: Shred the cucumbers, then squeeze to drain excess liquid.\n', 'Step 5: n Peel and mince garlic.\n', 'Step 6: n In a medium-sized bowl, whisk together the olive oil, lemon juice, dill, salt and pepper.\n', 'Step 7: Add yogurt, cucumbers and garlic and stir until evenly combined.\n', 'Step 8: Refrigerate until ready to use.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F51921.jpg,"{'calories': '170.5 calories', 'carbohydrateContent': '10.6 g', 'cholesterolContent': '16.6 mg', 'fatContent': '12.3 g', 'fiberContent': '0.6 g', 'proteinContent': '5.3 g', 'saturatedFatContent': '3.8 g', 'sodiumContent': '61.5 mg', 'sugarContent': '6.2 g'}",allrecipes.com
