Title,Cook Time,ServingSize,Ingredients,Cooking Instructions,Image Link,Nutrition Label,Host Link
Mexican Cold Pea Soup,255,6 serving(s),"['2 (10 ounce) packages frozen peas, defrosted', '½ cup fresh lime juice', '2 cups plain yogurt', '½ cup olive oil', '4 cloves garlic, smashed', '1 tablespoon chili powder', '2 cups ice water', '2 tablespoons kosher salt', '¼ cup red bell pepper, chopped, or more to taste', '2 tablespoons chopped tomatoes, or to taste', '1 tablespoon chopped jalapeno pepper, or to taste']","['Step 1: Puree peas in a food processor or blender, constantly scraping down the sides.\n', 'Step 2: If peas are too dry, add a little of the lime juice.\n', 'Step 3: Add remaining lime juice, yogurt, olive oil, garlic, and chili powder.\n', 'Step 4: Blend until liquefied.\n', 'Step 5: Pour into a large bowl; add ice water and salt and stir to incorporate.\n', 'Step 6: Refrigerate until flavors combine, at least 4 to 6 hours.\n', 'Step 7: Garnish each serving with red pepper, tomato, and jalapeno.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F9114249.jpg,"{'calories': '298.6 calories', 'carbohydrateContent': '22.4 g', 'cholesterolContent': '4.9 mg', 'fatContent': '19.9 g', 'fiberContent': '4.7 g', 'proteinContent': '9.7 g', 'saturatedFatContent': '3.4 g', 'sodiumContent': '2100.5 mg', 'sugarContent': '11.7 g'}",allrecipes.com
Real Homemade Tamales,215,16 serving(s),"['1 ¼ pounds pork loin', '1 large onion, halved', '1 clove garlic', '4 dried California chile pods', '2 cups water', '1 ½ teaspoons salt', '2 cups masa harina', '1 (10.5 ounce) can beef broth', '1 teaspoon baking powder', '½ teaspoon salt', '⅔ cup lard', '1 (8 ounce) package dried corn husks', '1 cup sour cream']","['Step 1: Place pork into a Dutch oven with onion and garlic, and add water to cover.\n', 'Step 2: Bring to a boil, then reduce heat to low and simmer until the meat is cooked through, about 2 hours.\n', 'Step 3: Use rubber gloves to remove stems and seeds from the chile pods.\n', 'Step 4: Place chiles in a saucepan with 2 cups of water.\n', 'Step 5: Simmer, uncovered, for 20 minutes, then remove from heat to cool.\n', 'Step 6: Transfer the chiles and water to a blender and blend until smooth.\n', 'Step 7: Strain the mixture, stir in salt, and set aside.\n', 'Step 8: Shred the cooked meat and mix in one cup of the chile sauce.\n', 'Step 9: Soak the corn husks in a bowl of warm water.\n', 'Step 10: In a large bowl, beat the lard with a tablespoon of the broth until fluffy.\n', 'Step 11: Combine the masa harina, baking powder and salt; stir into the lard mixture, adding more broth as necessary to form a spongy dough.\n', 'Step 12: Spread the dough out over the corn husks to 1/4 to 1/2 inch thickness.\n', 'Step 13: Place one tablespoon of the meat filling into the center.\n', 'Step 14: Fold the sides of the husks in toward the center and place in a steamer.\n', 'Step 15: Steam for 1 hour.\n', 'Step 16: Remove tamales from husks and drizzle remaining chile sauce over.\n', 'Step 17: Top with sour cream.\n', 'Step 18: For a creamy sauce, mix sour cream into the chile sauce.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2015%2F04%2F417213.jpg,"{'calories': '235.9 calories', 'carbohydrateContent': '12.6 g', 'cholesterolContent': '36.8 mg', 'fatContent': '16.6 g', 'fiberContent': '2.1 g', 'proteinContent': '9.1 g', 'saturatedFatContent': '6.9 g', 'sodiumContent': '401.4 mg', 'sugarContent': '0.4 g'}",allrecipes.com
Green Chili and Cheese Chicken,40,4 serving(s),"['4 boneless, skinless chicken breasts', '1 ½ cups shredded pepperjack cheese', '1 (4 ounce) can diced green chile peppers, drained', '1 tablespoon dry fajita seasoning']","['Step 1: Preheat the oven to 350 degrees F (175 degrees C).\n', 'Step 2: Coat a 9 inch square baking dish (or similar size) with cooking spray.\n', ""Step 3: Make a deep cut into the side of each chicken breast half to form a pocket or 'purse'.\n"", 'Step 4: Stuff 1/4 cup of cheese and about 1 tablespoon of the chilies onto each one.\n', 'Step 5: Close, and secure with a toothpick so that the cheese does not escape while in the oven.\n', 'Step 6: Place the stuffed chicken into the baking dish.\n', 'Step 7: Season with Fajita seasoning, and then sprinkle the remaining cheese and chilies over the top.\n', 'Step 8: Bake uncovered for 30 minutes in the preheated oven, until the chicken juices run clear, and cheese is melted and lightly browned.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1696792.jpg,"{'calories': '334.4 calories', 'carbohydrateContent': '4.3 g', 'cholesterolContent': '120.2 mg', 'fatContent': '18.8 g', 'fiberContent': '0.4 g', 'proteinContent': '35.4 g', 'saturatedFatContent': '9.6 g', 'sodiumContent': '792.4 mg', 'sugarContent': '0.9 g'}",allrecipes.com
Roasted Tomato Salsa,35,4 serving(s),"['4 large Roma tomatoes, halved lengthwise', '2 medium jalapeno peppers, halved lengthwise', '½ medium white onion, coarsely chopped', '1 tablespoon olive oil, or to taste', 'salt and ground black pepper to taste', '1 medium lime, juiced', '1 tablespoon chopped fresh cilantro']","[""Step 1: Set an oven rack about 10 inches from the heat source and preheat the oven's broiler for 5 minutes.\n"", 'Step 2: Line a baking sheet with foil.\n', 'Step 3: Spread tomatoes and jalapenos, skin-side up, on the prepared baking sheet.\n', 'Step 4: Add onion.\n', 'Step 5: Drizzle with a little olive oil and season lightly with salt and pepper.\n', 'Step 6: Cook under the broiler for 20 minutes.\n', 'Step 7: Remove from the oven and let cool.\n', 'Step 8: Remove stems from tomatoes and jalapenos.\n', 'Step 9: Transfer to a blender with onions and all roasting juices.\n', 'Step 10: Add lime juice and more salt, to taste.\n', 'Step 11: Pulse to blend.\n', 'Step 12: Transfer to a serving bowl and mix in cilantro.\n']",https://www.allrecipes.com/img/misc/og-default.png,"{'calories': '55.5 calories', 'carbohydrateContent': '6.3 g', 'fatContent': '3.6 g', 'fiberContent': '1.8 g', 'proteinContent': '1 g', 'saturatedFatContent': '0.5 g', 'sodiumContent': '4.7 mg', 'sugarContent': '3 g'}",allrecipes.com
Instant Pot® Tacos al Pastor,570,12 serving(s),"['3 pounds pork butt, cut into 2-inch cubes', '2 cups pineapple juice', '¼ cup white vinegar', '1 medium orange, juiced', '1 medium lime, juiced', '1 cup chopped onion', '4 cloves garlic, chopped', '2 chipotle peppers in adobo sauce', '1 tablespoon chili powder', '1 teaspoon cumin', '1 ½ teaspoons salt', '½ teaspoon ground black pepper', '1 (1.41 ounce) package sazon seasoning with achiote', 'vegetable oil as needed', '20 ounces pineapple chunks, drained', '12 (10 inch) flour tortillas', '½ cup chopped red onion', 'pico de gallo salsa', '1 medium avocado, diced', '⅛ cup chopped cilantro', '1 lime, cut into wedges']","['Step 1: Place pork in a large lidded container.\n', 'Step 2: Combine pineapple juice, vinegar, orange juice, lime juice, onion, garlic, chipotle peppers, chili powder, cumin, salt, pepper, and sazon in a blender; blend until smooth.\n', 'Step 3: Pour sauce over the pork and make sure all chunks of meat are covered.\n', 'Step 4: Seal the container and marinate for at least 8 hours or up to 24 hours.\n', 'Step 5: Turn on a multi-functional pressure cooker (such as Instant Pot®) and select Saute function.\n', 'Step 6: Add vegetable oil and heat until hot.\n', 'Step 7: Add chunks of marinated pork and brown on all sides, reserving extra sauce, about 5 minutes.\n', 'Step 8: You may need to work in batches depending on the size of your Instant Pot®.\n', 'Step 9: Turn off Saute mode and pour reserved sauce over the pork.\n', 'Step 10: Close and lock the lid.\n', ""Step 11: Select high pressure according to manufacturer's instructions; set timer for 35 minutes.\n"", 'Step 12: Allow 10 to 15 minutes for pressure to build.\n', ""Step 13: Release pressure first using the natural-release method according to manufacturer's instructions, about 10 minutes.\n"", ""Step 14: Release remaining pressure using the manufacturer's quick release method, about 5 minutes.\n"", 'Step 15: Unlock and remove the lid.\n', ""Step 16: Set an oven rack about 6 inches from the heat source and preheat the oven's broiler.\n"", 'Step 17: Line a baking sheet with aluminum foil.\n', 'Step 18: Remove the pork chunks from the pot using tongs or a slotted spoon, and place them on the baking sheet.\n', 'Step 19: Reserve the sauce in the Instant Pot® for now.\n', 'Step 20: Use forks to coarsely shred the pork, removing and discarding any excess fatty chunks.\n', 'Step 21: Spread meat out evenly on the prepared baking sheet.\n', 'Step 22: Add pineapple chunks to the baking sheet with the meat, then place the baking sheet under the broiler.\n', 'Step 23: Broil until the tips of the meat and pineapple are beginning to get a little brown and crispy, about 5 minutes.\n', 'Step 24: Remove from the oven.\n', 'Step 25: Use a spoon to drizzle the reserved sauce from the Instant Pot® over the meat to moisten it and add some more of the marinade flavor.\n', 'Step 26: Create tacos by portioning the pork and pineapple chunks on flour tortillas.\n', 'Step 27: Add chopped red onion, pico de gallo salsa, avocado, and cilantro.\n', 'Step 28: Garnish with lime wedges.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F6354883.jpg,"{'calories': '431.1 calories', 'carbohydrateContent': '54.2 g', 'cholesterolContent': '42.6 mg', 'fatContent': '14.1 g', 'fiberContent': '4.7 g', 'proteinContent': '21.5 g', 'saturatedFatContent': '3.6 g', 'sodiumContent': '1338.5 mg', 'sugarContent': '14 g'}",allrecipes.com
Baked Chicken and Cheese Flautas,30,6 serving(s),"['2 ½ cups shredded cooked chicken', '1 (4 ounce) can chopped green chilies', '¼ cup green salsa (such as Herdez®)', '1 teaspoon chili powder', '½ teaspoon ground cumin', '¼ teaspoon garlic powder', '12 (6 inch) flour tortillas', '2 cups shredded Mexican cheese blend']","['Step 1: Preheat the oven to 375 degrees F (190 degrees C).\n', 'Step 2: Heat a skillet over medium-low heat.\n', 'Step 3: Add chicken, chilies, salsa, chili powder, cumin, and garlic powder.\n', 'Step 4: Cook and stir until heated through, 3 to 5 minutes.\n', 'Step 5: Remove from the heat.\n', 'Step 6: Meanwhile, heat 2 to 3 tortillas at a time in a microwave until soft and pliable, 20 to 25 seconds.\n', 'Step 7: Continue with remaining tortillas.\n', 'Step 8: Lay a tortilla on a work surface.\n', 'Step 9: Add some chicken mixture in a line, towards one end of the tortilla, and top with some cheese.\n', 'Step 10: Roll tightly, being careful not to tear the tortilla.\n', 'Step 11: Secure with two toothpicks.\n', 'Step 12: Repeat until all tortillas, chicken, and cheese are used.\n', 'Step 13: Transfer tortillas to a baking dish.\n', 'Step 14: Bake in the preheated oven for 7 minutes.\n', 'Step 15: Flip and continue to bake until golden, about 7 minutes more.\n']",https://www.allrecipes.com/img/misc/og-default.png,"{'calories': '509.7 calories', 'carbohydrateContent': '36.4 g', 'cholesterolContent': '88.6 mg', 'fatContent': '26.8 g', 'fiberContent': '2.4 g', 'proteinContent': '30 g', 'saturatedFatContent': '13.3 g', 'sodiumContent': '1048.3 mg', 'sugarContent': '2.2 g'}",allrecipes.com
Slow Cooker Enchiladas,65,6 serving(s),"['1 pound lean ground beef', '10 (6 inch) corn tortillas, quartered', '1 (1 ounce) package taco seasoning mix', '1 ¼ cups water', '1 (12 ounce) jar chunky salsa', '1 (10.75 ounce) can condensed cream of mushroom soup', '1 (10.75 ounce) can condensed cream of chicken soup', '4 cups shredded Mexican cheese blend']","['Step 1: Crumble the ground beef into a skillet over medium-high heat.\n', 'Step 2: Cook and stir until evenly browned.\n', 'Step 3: Add taco seasoning and water; simmer for 15 minutes over low heat.\n', 'Step 4: In a medium bowl, stir together the salsa, cream of mushroom soup and cream of chicken soup.\n', 'Step 5: Mix in most of the cheese, reserving 3/4 cup for later.\n', 'Step 6: Place a layer of tortillas covering the bottom of a slow cooker.\n', 'Step 7: Scoop a layer of the ground beef over that, and then spoon a layer of the cheese mixture.\n', 'Step 8: Repeat the layers until you run out of stuff, ending with a layer of tortillas on the top.\n', 'Step 9: Top with remaining cheese.\n', 'Step 10: Cover, and cook on High for 45 minutes to 1 hour.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4544700.jpg,"{'calories': '711.7 calories', 'carbohydrateContent': '36 g', 'cholesterolContent': '141.9 mg', 'fatContent': '45.6 g', 'fiberContent': '3.6 g', 'proteinContent': '40.9 g', 'saturatedFatContent': '25.6 g', 'sodiumContent': '2089.4 mg', 'sugarContent': '3.9 g'}",allrecipes.com
Mexican-Inspired Chicken and Gnocchi Corn Chowder,55,10 serving(s),"['¼ cup butter', '1 large yellow onion, thinly sliced', '1 anaheim pepper, raw', '1 tablespoon minced garlic', '1 tablespoon chili powder', '1 teaspoon ground black pepper', '½ teaspoon salt', '½ teaspoon red pepper flakes', '½ teaspoon dried oregano', '½ teaspoon ground cumin', '¼ teaspoon ground paprika', '¼ teaspoon ground thyme', '⅓ cup all-purpose flour', '3 cups chicken broth', '2 cups half-and-half', '¾ pound cubed, cooked chicken', '1 ½ cups canned whole kernel corn, drained', '1 large tomato, diced', '2 large carrots, sliced', '3 peppers dried red chile peppers, chopped', '1 (16 ounce) package gnocchi']","['Step 1: Melt butter in a large skillet over medium heat.\n', 'Step 2: Add onion, Anaheim pepper, garlic, chili powder, black pepper, salt, red pepper flakes, oregano, cumin, paprika, and thyme.\n', 'Step 3: Cook, stirring occasionally, for 10 minutes.\n', 'Step 4: Stir flour into the skillet until thoroughly combined; cook and stir until mixture becomes paste-like and light golden brown, about 5 minutes.\n', 'Step 5: Gradually whisk in chicken broth and half-and-half, and bring to a simmer.\n', 'Step 6: Add chicken, corn, tomato, carrots, and dried chile peppers.\n', 'Step 7: Cook, stirring often, until heated through, about 5 minutes.\n', 'Step 8: Add gnocchi and cook until it floats to the top, about 2 minutes.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1037584.jpg,"{'calories': '306.7 calories', 'carbohydrateContent': '23.3 g', 'cholesterolContent': '67 mg', 'fatContent': '18.4 g', 'fiberContent': '2.5 g', 'proteinContent': '13.3 g', 'saturatedFatContent': '9.6 g', 'sodiumContent': '668.7 mg', 'sugarContent': '3.3 g'}",allrecipes.com
Vegetarian Enchilada Casserole with Kale and Sweet Potatoes,55,1 serving(s),"['cooking spray', '2 cups grated sweet potato', '1 small onion, sliced', '½ teaspoon cumin seed', '4 cups chopped kale leaves', '1 (14.5 ounce) can black beans, rinsed and drained', '1 (14.5 ounce) can no-salt-added tomato sauce', '¼ cup chipotle salsa', '¼ cup nutritional yeast', '4 (6 inch) corn tortillas, cut into strips']","['Step 1: Preheat the oven to 425 degrees F (220 degrees C).\n', 'Step 2: Coat a 9x13-inch baking dish with cooking spray.\n', 'Step 3: Place grated sweet potato in the bottom of the prepared baking dish, then layer with onion slices.\n', 'Step 4: Sprinkle with cumin seed, then layer with kale and black beans.\n', 'Step 5: Pour tomato sauce and salsa evenly over the dish.\n', 'Step 6: Sprinkle with nutritional yeast, then spread tortilla strips on top.\n', 'Step 7: Bake, covered, in the preheated oven until bubbly, about 25 minutes.\n']",https://www.allrecipes.com/img/misc/og-default.png,"{'calories': '151.6 calories', 'carbohydrateContent': '29.9 g', 'fatContent': '1.1 g', 'fiberContent': '8 g', 'proteinContent': '8.3 g', 'saturatedFatContent': '0.2 g', 'sodiumContent': '265.4 mg', 'sugarContent': '2.1 g'}",allrecipes.com
Spicy Steamed Chicken in Parchment,565,4 serving(s),"['2 dried ancho chile peppers', '2 dried chipotle chile peppers', '1 (8 ounce) can tomato sauce', '3 cloves garlic, peeled', '1 teaspoon ground cumin', '1 teaspoon ground coriander', 'sea salt and freshly ground black pepper to taste', '4 chicken breasts with bones', '4 chicken thighs with bones', '4 sheets parchment paper', '1 (12 fluid ounce) can or bottle beer, or as needed', '12 ounces water, or as needed', '2 cups cooked rice', '2 tablespoons fresh cilantro leaves, or to taste']","['Step 1: Reconstitute dried ancho chile peppers by placing in a bowl, covering with boiling water, and letting sit for 10 minutes.\n', 'Step 2: Do the same with the chipotle chile peppers, but give them 15 minutes to sit.\n', 'Step 3: Remove ancho chile peppers from the water, remove seeds and veins, and cut into small strips.\n', 'Step 4: Remove chipotle chile peppers from the water and remove stems, leaving peppers whole.\n', 'Step 5: Combine ancho chiles, chipotle chiles, tomato sauce, and garlic in a blender and process until fairly smooth.\n', 'Step 6: While mixing, add cumin, coriander, salt, and pepper to the marinade and blend.\n', 'Step 7: Place chicken breasts and thighs in a large bowl and cover with marinade.\n', 'Step 8: Cover and refrigerate, 8 hours to overnight.\n', 'Step 9: Divide chicken and sauce evenly onto 4 sheets of parchment paper and tie closed with string.\n', 'Step 10: Pour equal amounts of beer and water into a saucepan and bring to a boil.\n', 'Step 11: Add a bamboo steamer and place parchment packets inside.\n', 'Step 12: Steam until chicken is no longer pink at the bone and juices run clear, about 35 minutes.\n', 'Step 13: Serve chicken with hot cooked rice and garnish with cilantro.\n']",https://www.allrecipes.com/img/misc/og-default.png,"{'calories': '484.6 calories', 'carbohydrateContent': '17.1 g', 'cholesterolContent': '162.1 mg', 'fatContent': '18.3 g', 'fiberContent': '1.7 g', 'proteinContent': '56.8 g', 'saturatedFatContent': '5 g', 'sodiumContent': '332 mg', 'sugarContent': '1.2 g'}",allrecipes.com
Pork and Corn Tacos with Cilantro-Lime Crema,60,8 serving(s),"['1 medium lime', '2 medium shallots, thinly sliced', '1 medium jalapeno pepper, thinly sliced, or to taste', '½ teaspoon white sugar', '¼ teaspoon salt', '½ cup sour cream', '½ medium lime, juiced', '2 tablespoons finely chopped fresh cilantro', '½ teaspoon ancho chile powder', '1 teaspoon water, or as needed', '1 (16 ounce) package frozen corn kernels', '1 tablespoon olive oil', '1 teaspoon ancho chile powder', 'salt and ground black pepper to taste', '1 tablespoon salted butter', '1 tablespoon olive oil', '2 pounds ground pork', '4 teaspoons ancho chile powder', '4 teaspoons taco seasoning', '1 teaspoon garlic powder', '1 teaspoon ground cumin', '1 teaspoon chicken bouillon powder', 'salt and ground black pepper to taste', '¼ cup water', '8 (6 inch) warm corn tortillas, or as needed']","['Step 1: Prepare pickled vegetables: zest and juice the lime.\n', 'Step 2: Set zest aside for cilantro-lime crema.\n', 'Step 3: Combine lime juice with shallots, jalapeno, sugar, and salt in a small bowl; set aside.\n', 'Step 4: Stir occasionally while preparing the rest of the meal.\n', 'Step 5: Prepare cilantro-lime crema: combine reserved lime zest with sour cream, lime juice, cilantro, and ancho chili powder in a small bowl.\n', 'Step 6: Add water, a little at a time, until crema has a pourable consistency.\n', 'Step 7: Refrigerate until needed.\n', 'Step 8: Prepare charred corn: place frozen corn in a microwave-safe bowl; microwave on high until thawed, 2 to 3 minutes.\n', 'Step 9: Spread corn between two paper towels and blot to dry.\n', 'Step 10: Heat a large dry pan over medium-high heat.\n', 'Step 11: Spread corn evenly in the pan and roast until browned on the bottom, about 3 minutes.\n', 'Step 12: Stir and continue to cook until charred on all sides, 5 to 7 minutes more.\n', 'Step 13: Transfer to a serving bowl.\n', 'Step 14: Prepare pork tacos: combine butter and olive oil in the same pan over medium-high heat until butter has melted.\n', 'Step 15: Cook and stir pork in the hot pan until browned and crumbly, 5 to 7 minutes.\n', 'Step 16: Stir in 4 teaspoons chile powder, taco seasoning, garlic powder, cumin, bouillon powder, salt, and pepper.\n', 'Step 17: Add water and cook until liquid has reduced and mixture has thickened, 2 to 3 minutes.\n', 'Step 18: Taste and adjust spices as needed.\n', 'Step 19: While the liquid is reducing, drain the pickling juice from the vegetables and pour it into the corn.\n', 'Step 20: Stir in 1 tablespoon olive oil, 1 teaspoon chile powder, salt, and pepper.\n', 'Step 21: Fill warm tortillas with pork and corn.\n', 'Step 22: Top with pickled vegetables and drizzle with crema.\n']",https://www.allrecipes.com/img/misc/og-default.png,"{'calories': '441.7 calories', 'carbohydrateContent': '30.1 g', 'cholesterolContent': '83.7 mg', 'fatContent': '25.7 g', 'fiberContent': '4.3 g', 'proteinContent': '24.6 g', 'saturatedFatContent': '9.5 g', 'sodiumContent': '319.7 mg', 'sugarContent': '3.5 g'}",allrecipes.com
Tweaked Homemade Chorizo,5,3 serving(s),"['1 pound ground beef', '2 pounds ground pork', '2 teaspoons salt', '¼ cup chili powder', '1 pinch ground coriander', '½ teaspoon ground cumin', '1 teaspoon ground black pepper', '3 ½ tablespoons lemon juice', '2 cloves garlic, crushed']","['Step 1: Use your hands to thoroughly mix the ground beef, ground pork, salt, chili powder, coriander, cumin, black pepper, garlic, and lemon juice together in a bowl.\n', 'Step 2: Transfer to an air-tight container; store in refrigerator for 4 days until using or freezing.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F666416.jpg,"{'calories': '393.1 calories', 'carbohydrateContent': '2.6 g', 'cholesterolContent': '104 mg', 'fatContent': '31.9 g', 'fiberContent': '1.2 g', 'proteinContent': '23.4 g', 'saturatedFatContent': '12.1 g', 'sodiumContent': '579.4 mg', 'sugarContent': '0.4 g'}",allrecipes.com
Gravel Salad,15,4 serving(s),"['1 cup cooked garbanzo beans', '1 cup cooked black beans', '1 cup cooked pinto beans', '1 cup cooked corn', '½ red bell pepper, chopped', '¼ cup chopped fresh chives', '¼ cup chopped fresh parsley', '¼ cup chopped red onion', '1 clove garlic, minced', '3 tablespoons olive oil', '1 tablespoon red wine vinegar', 'salt and pepper to taste']","['Step 1: In a large bowl, combine the garbanzo beans, black beans, pinto beans, corn, red pepper, chives, parsley, red onion, garlic, olive oil, vinegar and salt and pepper.\n', 'Step 2: Mix together well.\n', 'Step 3: For an elegant and delicious presentation, serve this salad with little toasts spread with olive paste and sliced tomatoes.\n']",https://www.allrecipes.com/img/misc/og-default.png,"{'calories': '325.6 calories', 'carbohydrateContent': '45.6 g', 'fatContent': '11.8 g', 'fiberContent': '11.7 g', 'proteinContent': '12.2 g', 'saturatedFatContent': '1.7 g', 'sodiumContent': '407.5 mg', 'sugarContent': '2.5 g'}",allrecipes.com
Laurie's Tequila Marinade,15,3 item(s),"['1 cup tequila', '1 cup Worcestershire sauce', '1 cup teriyaki sauce', '1 dried jalapeno pepper, seeded', '¼ teaspoon black pepper', '¼ teaspoon salt']","['Step 1: In a blender, combine tequila, Worcestershire sauce, teriyaki sauce, dried pepper, black pepper and salt.\n', 'Step 2: Blend until smooth.\n', 'Step 3: Pour over your favorite cut of meat and marinate for 8 to 24 hours.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3486464.jpg,"{'calories': '83 calories', 'carbohydrateContent': '8.2 g', 'proteinContent': '1.4 g', 'sodiumContent': '1191.1 mg', 'sugarContent': '5.7 g'}",allrecipes.com
Vegan Tacos with Mushrooms and Tomatillos,50,3 serving(s),"['15 tomatillos, husked and halved', '2 dried chile de arbol peppers', '2 tablespoons vegetable oil', '18 ounces cremini mushrooms, sliced', 'salt to taste', '9 (6 inch) corn tortillas', '½ onion, chopped', '½ cup chopped fresh cilantro']","[""Step 1: Set oven rack about 6 inches from the heat source and preheat the oven's broiler.\n"", 'Step 2: Line a baking sheet with aluminum foil.\n', 'Step 3: Place tomatillos on top, cut-side up.\n', 'Step 4: Broil in the preheated oven until tomatillos have a dark brown color and are caramelized, about 20 minutes.\n', 'Step 5: Remove from oven and allow to cool slightly.\n', ""Step 6: Toast chile de arbol peppers in a small skillet over medium heat, turning once, until starting to brown lightly in spots (don't char), about 3 minutes.\n"", 'Step 7: Transfer to a plate.\n', 'Step 8: Heat oil in a large skillet over medium heat while tomatillos cool.\n', 'Step 9: Add mushrooms and cook, stirring frequently, until softened, about 5 minutes.\n', 'Step 10: Combine 3 tomatillos and arbol chiles in a blender; blend until smooth.\n', 'Step 11: Pour over mushrooms in the skillet.\n', 'Step 12: Add remaining tomatillos with the roasting juices from the baking sheet.\n', 'Step 13: Mix well and cook over low heat until mushrooms have softened, 5 to 8 minutes.\n', 'Step 14: Season with salt.\n', 'Step 15: Warm corn tortillas in a skillet.\n', 'Step 16: Divide mushroom mixture amongst tortillas and top with chopped onion and cilantro.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5065518.jpg,"{'calories': '425.3 calories', 'carbohydrateContent': '64.7 g', 'fatContent': '13.7 g', 'fiberContent': '10.7 g', 'proteinContent': '14.5 g', 'saturatedFatContent': '2.1 g', 'sodiumContent': '108.6 mg', 'sugarContent': '11.8 g'}",allrecipes.com
Chipotle Mushroom and Cheese Enchiladas,55,12 serving(s),"['2 tablespoons olive oil', '½ onion, diced', '2 cloves garlic, minced', '10 mushrooms, sliced small', '1 jalapeno pepper, diced', '1 (7 ounce) can chipotle peppers in adobo sauce', '1 (19 ounce) can enchilada sauce', '12 (6 inch) corn tortillas, or more to taste', '1 ½ cups shredded Cheddar cheese']","['Step 1: Preheat the oven to 350 degrees F (175 degrees C).\n', 'Step 2: Heat olive oil in a large skillet over medium heat.\n', 'Step 3: Add onion and garlic and cook, stirring frequently, until softened, 5 to 10 minutes.\n', 'Step 4: Add mushrooms and jalapeno pepper.\n', 'Step 5: Add 1 spoonful of chipotle sauce from the can.\n', 'Step 6: Cook, stirring frequently, over medium-low heat until mushrooms are soft and have shrunk in size, about 5 minutes more.\n', 'Step 7: Remove from heat.\n', 'Step 8: Pour enchilada sauce into a bowl and add 2 to 3 chipotle peppers.\n', 'Step 9: Smash the peppers into enchilada sauce using the side of a spoon and mix into the sauce.\n', 'Step 10: Pour a small amount of the combined sauce into the bottom of a 9x13-inch baking dish, just enough to coat the bottom.\n', 'Step 11: Heat each tortilla in a frying pan or directly over a burner until soft and warm, about 30 seconds each.\n', 'Step 12: Lay a warm tortilla on a work surface and add a spoonful of cooked mushroom mixture to the center.\n', 'Step 13: Sprinkle Cheddar cheese on top and roll up tortilla tightly.\n', 'Step 14: Place in the pan and repeat with remaining tortillas, packing enchiladas tightly side-by-side.\n', 'Step 15: Pour remaining sauce on top and sprinkle with remaining Cheddar cheese.\n', 'Step 16: Bake in the preheated oven until cheese is melted and sauce is bubbling, about 30 minutes.\n', 'Step 17: Serve hot.\n']",https://www.allrecipes.com/img/misc/og-default.png,"{'calories': '340.3 calories', 'carbohydrateContent': '34 g', 'cholesterolContent': '29.7 mg', 'fatContent': '17.8 g', 'fiberContent': '5.8 g', 'proteinContent': '12.4 g', 'saturatedFatContent': '7.1 g', 'sodiumContent': '580.7 mg', 'sugarContent': '2.1 g'}",allrecipes.com
