Title,Cook Time,ServingSize,Ingredients,Cooking Instructions,Image Link,Nutrition Label,Host Link
Earl Grey Madeleines,165.0,48 serving(s),"['1 ⅓ cups cake flour', '1 teaspoon baking powder', '½ teaspoon salt', '3 large eggs, at room temperature', '⅔ cup white sugar', '½ cup unsalted butter, melted and cooled to room temperature', '2 bags Earl Grey tea (such as Pickwick®), finely ground', '1 teaspoon vanilla bean paste', '4 teaspoons melted butter, divided', '4 teaspoons all-purpose flour, divided']","['Step 1: Sift cake flour, baking powder, and salt together into a medium bowl.\n', 'Step 2: Set aside.\n', 'Step 3: Combine eggs and sugar in a stand mixer fitted with the paddle attachment.\n', 'Step 4: Beat on medium-high speed until fluffy and doubled in volume, about 5 minutes.\n', 'Step 5: Fold in the flour mixture with a silicone spatula, 1/4 at a time, until batter is just combined.\n', 'Step 6: Add 1/2 cup melted butter, Earl Grey tea, and vanilla bean paste; mix until combined.\n', 'Step 7: Refrigerate batter for 2 to 24 hours.\n', 'Step 8: Prepare 2 madeleine pans by greasing each with 1 teaspoon melted butter and dusting with 1 teaspoon flour.\n', 'Step 9: Tap out excess flour.\n', 'Step 10: Refrigerate the prepared pans before baking.\n', 'Step 11: Preheat the oven to 450 degrees F (230 degrees C).\n', 'Step 12: Pipe or spoon some of the cold batter into the prepared pans.\n', 'Step 13: Fill the molds no more than 3/4 full.\n', 'Step 14: Transfer pans to the oven and reduce the temperature to 400 degrees F (200 degrees C).\n', 'Step 15: Bake until madeleines puff up and edges start to color, 6 to 9 minutes.\n', 'Step 16: Cool madeleines on a wire rack or paper towels.\n', 'Step 17: Wipe out the pans and repeat to finish the batter.\n']",https://www.allrecipes.com/img/misc/og-default.png,"{'calories': '50.8 calories', 'carbohydrateContent': '6.2 g', 'cholesterolContent': '17.6 mg', 'fatContent': '2.6 g', 'fiberContent': '0.1 g', 'proteinContent': '0.8 g', 'saturatedFatContent': '1.5 g', 'sodiumContent': '41.5 mg', 'sugarContent': '2.8 g'}",allrecipes.com
Anise Tuiles,0,2 serving(s),"['3 egg whites', ""¾ cup confectioners' sugar"", '½ cup all-purpose flour', '6 tablespoons butter', '¾ teaspoon anise extract', '¼ teaspoon salt']","['Step 1: Preheat oven to 350 degrees F (175 degrees C).\n', 'Step 2: Grease a large cookie sheet.\n', ""Step 3: In a large bowl, beat egg whites, confectioner's sugar, and flour until blended and smooth.\n"", 'Step 4: Beat in melted butter, anise extract, and salt.\n', 'Step 5: Drop 1 heaping teaspoon mixture onto cookie sheet.\n', 'Step 6: Repeat to make 3 more cookies, about 3 inches apart.\n', 'Step 7: With small spatula, spread cookie to a 3-inch round.\n', 'Step 8: (Do not place more than 4 on cookie sheet because, after baking, cookies must be shaped quickly before hardening.\n', 'Step 9: ).\n', 'Step 10: Bake cookies 5 to 7 minutes until edges are golden.\n', 'Step 11: With pancake turner, quickly remove 1 cookie to wire rack.\n', 'Step 12: With hands, gently shape warm cookie to flute edges.\n', 'Step 13: Repeat with remaining cookies on cookie sheet.\n', 'Step 14: If cookies become too hard to shape, return cookie sheet to oven to soften cookies slightly.\n', 'Step 15: Repeat with remaining batter.\n', 'Step 16: (Batter will become slightly thicker upon standing.\n', 'Step 17: ) Store in tightly covered container.\n']",https://www.allrecipes.com/img/misc/og-default.png,"{'calories': '103.7 calories', 'carbohydrateContent': '11.5 g', 'cholesterolContent': '15.3 mg', 'fatContent': '5.8 g', 'fiberContent': '0.1 g', 'proteinContent': '1.5 g', 'saturatedFatContent': '3.7 g', 'sodiumContent': '103.4 mg', 'sugarContent': '7.4 g'}",allrecipes.com
Rice with Herbes de Provence,25.0,4 serving(s),"['1 cup white rice', '2 cups chicken stock', '1 ½ teaspoons herbes de Provence', '1 pinch sea salt', '1 pinch pepper']","['Step 1: In a medium saucepan stir together rice, chicken stock, herbes de Provence, salt, and pepper.\n', 'Step 2: Set over high heat, and bring to a simmer; cover, and cook 20 minutes.\n', 'Step 3: Fluff with a fork, and serve.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F384362.jpg,"{'calories': '169.4 calories', 'carbohydrateContent': '37.1 g', 'fatContent': '0.3 g', 'fiberContent': '0.7 g', 'proteinContent': '3.3 g', 'saturatedFatContent': '0.1 g', 'sodiumContent': '82.4 mg', 'sugarContent': '0.1 g'}",allrecipes.com
Tartiflette (French Cheese and Potato Casserole),85.0,6 serving(s),"['2 pounds potatoes', '1 tablespoon vegetable oil', '2 onions, sliced', '3 ½ ounces bacon, diced', '1 ½ cups dry white wine', 'salt and ground black pepper to taste', '4 slices Reblochon cheese']","['Step 1: Place potatoes into a large pot and cover with salted water; bring to a boil.\n', 'Step 2: Reduce heat to medium-low and simmer until tender, about 20 minutes.\n', 'Step 3: Drain and cool until easily handled.\n', 'Step 4: Peel and slice potatoes.\n', 'Step 5: Heat oil in a large skillet over medium heat and cook onions until soft and translucent, about 5 minutes.\n', 'Step 6: Add potatoes and bacon, cover, and simmer over medium-low heat for 15 minutes.\n', 'Step 7: Add wine, salt, and pepper.\n', 'Step 8: Preheat oven to 425 degrees F (220 degrees C).\n', 'Step 9: Grease a baking dish.\n', 'Step 10: Transfer potato mixture to the prepared baking dish and cover with Reblochon cheese.\n', 'Step 11: Bake in the preheated oven until cheese is melted and slightly browned, about 30 minutes.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4576310.jpg,"{'calories': '322.9 calories', 'carbohydrateContent': '35.3 g', 'cholesterolContent': '24.1 mg', 'fatContent': '10.9 g', 'fiberContent': '4.6 g', 'proteinContent': '10.9 g', 'saturatedFatContent': '5 g', 'sodiumContent': '377.6 mg', 'sugarContent': '5.1 g'}",allrecipes.com
Sweet Pepper French Dressing,40.0,2 item(s),"['½ cup cider vinegar', '½ cup ketchup', '⅓ cup white sugar', '1 (2 ounce) jar pimento peppers, drained and chopped', '1 small green bell pepper, chopped', '1 tablespoon lemon juice', '1 tablespoon chopped onion', '1 teaspoon mustard powder', '½ teaspoon salt', '¾ cup olive oil']","['Step 1: Blend cider vinegar, catsup, white sugar, pimentos, green bell pepper, lemon juice, onion, mustard, and salt in a blender until smooth.\n', 'Step 2: Stream olive oil into the vinegar mixture while blending; blend until the dressing emulsifies.\n', 'Step 3: Pour dressing into a bowl, cover with plastic wrap, and refrigerate until chilled, at least 30 minutes.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1035326.jpg,"{'calories': '117.7 calories', 'carbohydrateContent': '6.7 g', 'fatContent': '10.2 g', 'fiberContent': '0.2 g', 'proteinContent': '0.3 g', 'saturatedFatContent': '1.4 g', 'sodiumContent': '157.5 mg', 'sugarContent': '6.2 g'}",allrecipes.com
French Pear Pie,90.0,1 serving(s),"['6 large pears, peeled and sliced', '1 lemon, juiced', '⅔ cup white sugar', '½ teaspoon grated nutmeg', '1 (9 inch) unbaked single pie crust', '½ cup butter', '½ cup brown sugar', '1 cup all-purpose flour']","['Step 1: Preheat oven to 450 degrees F (230 degrees C).\n', 'Step 2: Sprinkle pears with lemon juice in a bowl.\n', 'Step 3: Mix white sugar and nutmeg in a separate small bowl; sprinkle over pears and mix thoroughly.\n', 'Step 4: Fit pie crust into the bottom of a 9-inch pie dish.\n', 'Step 5: Cut butter, brown sugar, and flour together in a bowl using a pastry cutter until mixture resembles crumbs.\n', 'Step 6: Spoon pear mixture into pie shell and sprinkle top with brown sugar mixture.\n', 'Step 7: Bake in the preheated oven for 10 minutes.\n', 'Step 8: Reduce oven temperature to 350 degrees F (175 degrees C) and bake until filling is bubbling and crumble topping is lightly browned, about 35 more minutes.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1163180.jpg,"{'calories': '464.6 calories', 'carbohydrateContent': '72.6 g', 'cholesterolContent': '30.5 mg', 'fatContent': '19.4 g', 'fiberContent': '6.2 g', 'proteinContent': '3.8 g', 'saturatedFatContent': '9.2 g', 'sodiumContent': '203.1 mg', 'sugarContent': '41.1 g'}",allrecipes.com
Fresh Fruit Breakfast Lasagna,70.0,8 serving(s),"['1 ½ cups milk', '1 cup all-purpose flour', '2 eggs', '1 tablespoon vegetable oil', '½ teaspoon almond extract', '2 tablespoons white sugar', '½ (3.4 ounce) package instant vanilla pudding mix', '1 cup orange juice', '½ cup sour cream', '2 cups sliced fresh strawberries', '2 bananas, sliced', '1 cup fresh blueberries', '1 cup whipped cream']","['Step 1: To make the crepes, whisk together the milk, flour, eggs, oil, almond extract, and sugar in a bowl until you have a smooth batter.\n', 'Step 2: Lightly grease a small skillet and place over medium heat.\n', 'Step 3: Spoon in 2 tablespoons of batter and gently tilt the skillet to spread the batter to the edges of the pan.\n', 'Step 4: Cook until brown, 1 to 2 minutes.\n', 'Step 5: Flip the crepe and cook the other side until brown.\n', 'Step 6: Remove to a plate.\n', 'Step 7: Repeat with remaining batter until it is all used.\n', 'Step 8: To make the filling, whisk together the pudding mix, orange juice, and sour cream in a bowl.\n', 'Step 9: Gently fold the strawberries, bananas and blueberries into the sour cream mixture.\n', 'Step 10: Lightly grease the bottom of a baking dish.\n', 'Step 11: Cover the bottom of the dish with 1/3 of the crepes.\n', 'Step 12: Spoon 1/2 of the fruit mixture over the crepes.\n', 'Step 13: Repeat with remaining fruit and crepes, finishing with the crepes as the top layer.\n', 'Step 14: Garnish with whipped cream.\n', 'Step 15: Allow to sit 30 minutes before serving.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F7868421.jpg,"{'calories': '344.7 calories', 'carbohydrateContent': '40 g', 'cholesterolContent': '97.2 mg', 'fatContent': '18.4 g', 'fiberContent': '2.5 g', 'proteinContent': '6.7 g', 'saturatedFatContent': '10 g', 'sodiumContent': '142.4 mg', 'sugarContent': '20 g'}",allrecipes.com
Filet Mignon with Bell Pepper Haystack and Fresh Guacamole Served with Corn Chips,125.0,4 serving(s),"['4 small avocados, peeled and mashed', '3 roma (plum) tomatoes, chopped', '1 large shallot, minced', '1 jalapeno pepper, minced', '½ lemon, juiced', '1 cup low-sodium chicken broth', '¼ cup corn oil', '1 red bell pepper, cut into thin strips', '1 yellow bell pepper, cut into thin strips', '1 (4 ounce) package button mushrooms, sliced thin', '1 teaspoon coriander seeds, crushed', '1 teaspoon celery seed', '¼ teaspoon freshly cracked black pepper', '2 tablespoons water', '3 tablespoons corn oil', '3 large shallots, sliced', '4 cloves garlic, smashed', '3 ½ cups water', '2 tablespoons white wine vinegar', '¼ cup cold unsalted butter, cut into 1/2-inch cubes', '½ teaspoon sea salt', '2 tablespoons olive oil', '4 (6 ounce) beef tenderloin fillets, room temperature', '1 (16 ounce) package corn chips']","['Step 1: Stir the avocado, roma tomatoes, minced shallot, jalapeno pepper, and lemon juice in a bowl.\n', 'Step 2: Chill in refrigerator to allow flavors to meld.\n', 'Step 3: Place the chicken stock in a small saucepan over medium-low heat; simmer the stock until reduced to about 1/2 cup.\n', 'Step 4: Heat 1/4 cup corn oil in a skillet over medium heat; cook the red bell pepper and yellow bell pepper in the hot oil until tender, 5 to 7 minutes.\n', 'Step 5: Stir the mushrooms into the peppers; season with the coriander seeds, sea salt, and black pepper.\n', 'Step 6: Add the reduced chicken stock and the water; cook and stir until the moisture has been absorbed, another 5 to 7 minutes.\n', 'Step 7: Transfer the mixture to a plate lined with paper towels to allow the grease to drain.\n', 'Step 8: Heat the olive oil in a saucepan over medium heat; cook and stir the sliced shallots in the hot oil until softened, about 3 minutes.\n', 'Step 9: Stir in the crushed garlic and cook another 3 minutes.\n', 'Step 10: Pour 3 1/2 cups water over the mixture and bring to a boil; cook at a boil until the liquid reduces to 1 cup.\n', 'Step 11: Strain the mixture through a fine-mesh strainer and return the strained liquid to the saucepan, keeping it over medium heat.\n', 'Step 12: Add the white wine vinegar and return to a boil; continue cooking at a boil until the liquid reduced to about 1/4 cup.\n', 'Step 13: Quickly whisk in the chilled butter until just melted, whisking constantly.\n', 'Step 14: Remove from the heat and keep warm while you prepare the steaks.\n', 'Step 15: Place a cast-iron skillet over medium-high heat and allow get hot.\n', 'Step 16: Heat the oil in the skillet.\n', 'Step 17: Cook the steaks in the hot oil until they start to firm, and are reddish-pink and juicy in the center, about 5 minutes per side.\n', 'Step 18: An instant-read thermometer inserted into the center should read 130 degrees F (54 degrees C).\n', 'Step 19: Cover the meat with two layers of aluminum foil and allow to rest in a warm area for 10 minutes.\n', 'Step 20: Place a mound of the bell pepper mixture into the center of each serving plate.\n', 'Step 21: Slice the rested steaks in half and place atop each mound.\n', 'Step 22: Spoon a few spoonfuls of the butter mixture onto the plate to surround the stack.\n', 'Step 23: Serve with the chilled guacamole and corn chips.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1027306.jpg,"{'calories': '1646.5 calories', 'carbohydrateContent': '105 g', 'cholesterolContent': '165.8 mg', 'fatContent': '113.2 g', 'fiberContent': '20.5 g', 'proteinContent': '63.5 g', 'saturatedFatContent': '24.3 g', 'sodiumContent': '1074 mg', 'sugarContent': '8.3 g'}",allrecipes.com
Sockeye Salmon with Preserved Lemon Beurre Blanc,38.0,40 serving(s),"['¾ cup olive oil', '½ cup minced chives', '¼ cup diced preserved lemon', '¼ cup Champagne vinegar', '10 pounds sockeye salmon fillets', '1 pinch salt and ground black pepper to taste', '½ (750 milliliter) bottle white wine', '¾ cup sliced shallots', '1 pound butter', '½ cup minced chives', '¼ cup diced preserved lemon', '1 cup chopped parsley, or to taste']","['Step 1: Preheat oven to 350 degrees F (175 degrees C).\n', 'Step 2: Line rimmed baking sheets with parchment paper.\n', 'Step 3: Whisk olive oil, 1/2 cup chives, 1/4 cup preserved lemon, and Champagne vinegar together in a bowl.\n', 'Step 4: Lay salmon fillets on the prepared baking sheets.\n', 'Step 5: Pour vinaigrette over the top.\n', 'Step 6: Season with salt and pepper.\n', 'Step 7: Bake in the preheated oven until flesh flakes easily with a fork, 8 to 14 minutes depending on the thickness of the fillets.\n', 'Step 8: Bring white wine and shallots to a simmer in a large saucepan.\n', 'Step 9: Cook until volume is reduced by half, about 5 minutes.\n', 'Step 10: Reduce heat to medium-low.\n', 'Step 11: Add butter, whisking constantly until melted.\n', 'Step 12: Move saucepan on and off the heat so sauce is just hot enough to melt butter, but never simmering.\n', 'Step 13: Stir 1/2 cup chives and 1/4 cup preserved lemon into the beurre blanc.\n', 'Step 14: Season with salt and pepper.\n', 'Step 15: Transfer salmon fillets to a large platter.\n', 'Step 16: Pour beurre blanc on top.\n', 'Step 17: Garnish with parsley.\n']",https://www.allrecipes.com/img/misc/og-default.png,"{'calories': '318.8 calories', 'carbohydrateContent': '1.2 g', 'cholesterolContent': '103.5 mg', 'fatContent': '22.8 g', 'fiberContent': '0.1 g', 'proteinContent': '24.5 g', 'saturatedFatContent': '8 g', 'sodiumContent': '291.6 mg', 'sugarContent': '0.3 g'}",allrecipes.com
"Bo Luc Lac ""French-Vietnamese Shaking Beef""",95.0,6 serving(s),"['2 tablespoons minced garlic', '2 tablespoons oyster sauce', '1 ½ tablespoons white sugar', '1 tablespoon fish sauce', '1 tablespoon sesame oil', '1 tablespoon soy sauce', '1 teaspoon hoisin sauce', '1 ½ pounds beef top sirloin, cut into 1-inch cubes', '½ cup rice vinegar', '1 ½ tablespoons white sugar', '1 ½ teaspoons salt', '1 red onion, thinly sliced', '1 lime, juiced', '½ teaspoon salt', '½ teaspoon ground black pepper', '2 tablespoons cooking oil', '2 bunches watercress, torn', '2 tomatoes, thinly sliced']","['Step 1: Whisk garlic, oyster sauce, 1 1/2 tablespoons sugar, fish sauce, sesame oil, soy sauce, and hoisin sauce together in a bowl; add beef.\n', 'Step 2: Marinate beef in refrigerator for at least 1 hour.\n', 'Step 3: Whisk vinegar, 1 1/2 tablespoons sugar, and 1 1/2 teaspoons salt together in a bowl until vinaigrette is smooth; add onion.\n', 'Step 4: Refrigerate for 10 minutes to pickle the onion.\n', 'Step 5: Whisk lime juice, 1/2 teaspoon salt, and black pepper together in a bowl until dipping sauce is smooth.\n', 'Step 6: Transfer dipping sauce to ramekins.\n', 'Step 7: Heat cooking oil in a wok or large skillet over high heat until oil starts to smoke; add beef.\n', 'Step 8: Cook in a single layer until beef is seared, about 2 minutes.\n', 'Step 9: Cook and stir (or ""shake"") until beef reaches desired doneness, 2 to 4 minutes.\n', 'Step 10: Spread watercress onto a serving plate and top with tomatoes.\n', 'Step 11: Drizzle vinaigrette over tomatoes and layer beef onto watercress; top with onion.\n', 'Step 12: Serve dipping sauce on the side.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F6966732.jpg,"{'calories': '292.5 calories', 'carbohydrateContent': '13.3 g', 'cholesterolContent': '60.5 mg', 'fatContent': '17.4 g', 'fiberContent': '1.6 g', 'proteinContent': '21.7 g', 'saturatedFatContent': '5.2 g', 'sodiumContent': '1238.2 mg', 'sugarContent': '8.6 g'}",allrecipes.com
Veal Roast Blanquette,150.0,8 serving(s),"['4 pounds veal shoulder roast', '¼ teaspoon dried thyme', '4 carrots, halved', '1 pound small potatoes', '½ pound small white onions', '½ pound mushrooms', '2 tablespoons all-purpose flour', '1 (10 ounce) package frozen green peas', '2 egg yolks']","['Step 1: In an 8 quart Dutch oven over medium-high heat, brown roast on all sides.\n', 'Step 2: Add thyme and 2 cups of water.\n', 'Step 3: Heat to boiling, then reduce heat to low, cover, and simmer 30 minutes.\n', 'Step 4: To the pot, add carrots, potatoes and onions.\n', 'Step 5: Cover, and simmer 30 minutes.\n', 'Step 6: Toss in mushrooms.\n', 'Step 7: Cover, and simmer 15 minutes, or until vegetables and veal are tender.\n', 'Step 8: Remove roast and vegetables, and keep warm.\n', 'Step 9: In a cup, stir flour and 2 tablespoons water until blended with no lumps.\n', 'Step 10: Gradually stir into liquid in Dutch oven.\n', 'Step 11: Cook, stirring constantly, until gravy is slightly thickened.\n', 'Step 12: Stir in peas, and heat through.\n', 'Step 13: In a small bowl, beat egg yolks.\n', 'Step 14: Stir in a small amount of hot gravy.\n', 'Step 15: Slowly pour egg yolk mixture back into gravy, whisking until thickened.\n', 'Step 16: DO NOT BOIL!\n', 'Step 17: To serve, pour some gravy over the veal and vegetables.\n', 'Step 18: Serve remaining gravy in a gravy boat.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2094673.jpg,"{'calories': '414.1 calories', 'carbohydrateContent': '23 g', 'cholesterolContent': '255.3 mg', 'fatContent': '13.3 g', 'fiberContent': '4.4 g', 'proteinContent': '48.9 g', 'saturatedFatContent': '4.9 g', 'sodiumContent': '284.3 mg', 'sugarContent': '5.5 g'}",allrecipes.com
Poulet aigu de Tarragon,60.0,4 serving(s),"['4 bone-in chicken breast halves, with skin', '3 tablespoons chopped fresh ginger root', 'salt to taste', '3 tablespoons all-purpose flour', '3 tablespoons olive oil', '3 tablespoons olive oil', '1 medium onion, finely chopped', '1 cup chicken broth', '1 cup heavy cream', '2 tablespoons sour cream', '½ cup dry white wine', '3 tablespoons chopped fresh tarragon', '12 spears thick stemmed asparagus', '1 sprig fresh parsley', '1 wedge lemon']","['Step 1: Rub the chicken breast halves with salt and chopped ginger.\n', 'Step 2: Watch the ginger, you just want to flavor the meat, but not overpower the sauce.\n', 'Step 3: Discard the ginger.\n', 'Step 4: Lightly coat the chicken in flour.\n', 'Step 5: Heat 3 tablespoons of olive oil in a large skillet over medium-high heat.\n', 'Step 6: Brown the chicken in the hot oil skin side first.\n', 'Step 7: Chicken should be about 3/4 cooked but the skin should be browned and crisp.\n', 'Step 8: Remove from pan and set aside.\n', 'Step 9: Heat remaining 3 tablespoons of olive oil in the skillet, and saute chopped onion until soft and translucent.\n', 'Step 10: Use the chicken broth to deglaze the pan.\n', 'Step 11: Stir in the cream and sour cream.\n', 'Step 12: Reduce heat to low, and simmer until the mixture has reduced by 1/4.\n', 'Step 13: Stir in the white wine until well blended.\n', 'Step 14: Add the tarragon to the pan, and place chicken breasts on top of tarragon.\n', 'Step 15: Cook over low heat, spooning sauce over chicken, until the sauce has become very thick, the chicken is no longer pink, and its juices run clear.\n', 'Step 16: Heat one inch of lightly salted water to boiling in a large saucepan.\n', 'Step 17: Cut one inch off of the bottom of the asparagus stems.\n', 'Step 18: Place asparagus into the pan, cover and steam for 5 to 7 minutes, or until tender but still bright green.\n', 'Step 19: Remove from heat, and drain.\n', 'Step 20: To serve, place 4 asparagus spears onto each plate with all of the tips facing the same direction.\n', 'Step 21: Place one chicken breast skin side up onto each plate so that it covers the stems of the asparagus, but the tips are exposed.\n', 'Step 22: Squeeze lemon over the asparagus.\n', 'Step 23: Spoon sauce over the chicken, and to the side of the asparagus.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1879108.jpg,"{'calories': '867.8 calories', 'carbohydrateContent': '14.4 g', 'cholesterolContent': '228.7 mg', 'fatContent': '64.9 g', 'fiberContent': '2.6 g', 'proteinContent': '51.4 g', 'saturatedFatContent': '23.5 g', 'sodiumContent': '177.8 mg', 'sugarContent': '3 g'}",allrecipes.com
Chicken a la Good,40.0,4 serving(s),"['4 skinless, boneless chicken breast halves - pounded to 1/4 inch thickness', 'garlic salt to taste', 'ground black pepper to taste', '½ pound thinly sliced ham', '4 slices Swiss cheese', '8 slices bacon', '1 (14.5 ounce) can chicken broth']","['Step 1: Preheat oven to 375 degrees F (190 degrees C).\n', 'Step 2: Sprinkle each flattened breast with garlic salt and pepper to taste on both sides.\n', 'Step 3: Lay a slice of ham onto each breast, then a slice of Swiss cheese.\n', 'Step 4: Roll each breast up like a cinnamon roll.\n', 'Step 5: Secure with a toothpick if necessary.\n', 'Step 6: Wrap a piece of bacon loosely around each roll.\n', 'Step 7: Place the rolled breasts in a 2 quart glass baking dish and pour in chicken broth.\n', 'Step 8: Bake for 30 to 35 minutes in the preheated oven, or until the juices run clear.\n', 'Step 9: Broil for a few minutes before serving to crisp up the bacon.\n']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F213731.jpg,"{'calories': '649.9 calories', 'carbohydrateContent': '2.3 g', 'cholesterolContent': '164.4 mg', 'fatContent': '45.7 g', 'proteinContent': '53.9 g', 'saturatedFatContent': '17.7 g', 'sodiumContent': '1649.1 mg', 'sugarContent': '0.7 g'}",allrecipes.com
Ratatouille in the Slow Cooker,255.0,6 serving(s),"['6 medium zucchini, halved lengthwise and sliced', '2 medium eggplants, cut into 2-inch pieces', '4 yellow onions, chopped', '4 medium tomatoes, chopped', '3 red bell pepper, chopped', '4 cloves garlic, minced', '½ cup vegetable broth', '¼ cup olive oil', '2 teaspoons salt', '2 teaspoons ground black pepper', '½ teaspoon dried thyme', '½ teaspoon dried oregano']","['Step 1: Combine zucchini, eggplant, onions, tomatoes, bell peppers, garlic, vegetable broth, olive oil, salt, pepper, thyme, and oregano together in a slow cooker.\n', 'Step 2: Cover.\n', 'Step 3: Cook on High heat until vegetables are tender and cooked down, about 4 hours, or on Low heat for about 8 hours.\n']",https://www.allrecipes.com/img/misc/og-default.png,"{'calories': '256.5 calories', 'carbohydrateContent': '39.6 g', 'fatContent': '10.3 g', 'fiberContent': '13.5 g', 'proteinContent': '7.5 g', 'saturatedFatContent': '1.5 g', 'sodiumContent': '850.2 mg', 'sugarContent': '18.9 g'}",allrecipes.com
French Yogurt Cake,85.0,1 serving(s),"['2 teaspoons butter', '1 ½ cups all-purpose flour', '2 teaspoons baking powder', '1 pinch salt', '1 cup white sugar', '2 lemons, zested and juiced, divided', '3 eggs', '½ cup Greek yogurt', '1 teaspoon vanilla extract', '½ cup extra-virgin olive oil', ""1 cup confectioners' sugar""]","['Step 1: Preheat oven to 350 degrees F (175 degrees C).\n', 'Step 2: Grease an 8-1/2x4-1/2-inch loaf pan with butter.\n', 'Step 3: Sift flour, baking powder, and salt together into a bowl.\n', 'Step 4: Combine white sugar and lemon zest in a bowl.\n', 'Step 5: Rub lemon zest into the sugar with your fingers until fragrant.\n', 'Step 6: Combine eggs, yogurt, juice of 1 lemon, and vanilla extract in a large bowl; beat with an electric mixture until blended.\n', 'Step 7: Add flour mixture and sugar mixture; beat on low speed until batter is just combined.\n', 'Step 8: Fold in olive oil gently using a spatula.\n', 'Step 9: Pour batter into the prepared loaf pan.\n', 'Step 10: Bake in the preheated oven until a toothpick inserted into the center comes out clean, 40 to 50 minutes.\n', 'Step 11: Let cool in the pan, at least 30 minutes.\n', 'Step 12: Run a knife around the edge of the pan to loosen; invert onto a serving dish.\n', ""Step 13: Whisk remaining lemon juice and confectioners' sugar together in a bowl to make a thin glaze.\n"", 'Step 14: Drizzle glaze over cake.\n']",https://www.allrecipes.com/img/misc/og-default.png,"{'calories': '423.6 calories', 'carbohydrateContent': '59.6 g', 'cholesterolContent': '75.3 mg', 'fatContent': '18.4 g', 'fiberContent': '0.7 g', 'proteinContent': '5.6 g', 'saturatedFatContent': '3.8 g', 'sodiumContent': '183.6 mg', 'sugarContent': '41.1 g'}",allrecipes.com
Pear Clafouti,85.0,8 serving(s),"['1 tablespoon softened butter', '2 ripe pears - peeled, cored, and sliced, or more to taste', '3 eggs', '¾ cup white sugar', '1 ½ cups heavy whipping cream', '½ cup all-purpose flour', '2 tablespoons kirsch (cherry brandy)', '2 tablespoons grated lemon zest', '1 teaspoon vanilla extract', '1 teaspoon ground cardamom', '¼ teaspoon salt', ""2 tablespoons confectioners' sugar""]","['Step 1: Preheat oven to 375 degrees F (190 degrees C).\n', 'Step 2: Butter a 10 1/2-inch round baking dish or pie plate.\n', 'Step 3: Fan pear slices out in a single layer in the bottom.\n', 'Step 4: Beat eggs and sugar together using an electric mixer fitted with a paddle attachment on medium speed until light and fluffy, about 3 minutes.\n', 'Step 5: Mix in heavy cream, flour, kirsch, lemon zest, vanilla extract, cardamom, and salt on low speed until batter is smooth.\n', 'Step 6: Set batter aside to rest, about 15 minutes.\n', 'Step 7: Pour batter over the pears in the baking dish.\n', 'Step 8: Bake in the preheated oven until set and golden brown, 40 to 45 minutes.\n', 'Step 9: Let cool briefly, about 15 minutes.\n', ""Step 10: Serve warm, sprinkled with confectioners' sugar.\n""]",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F7548585.jpg,"{'calories': '339.3 calories', 'carbohydrateContent': '34.8 g', 'cholesterolContent': '134.7 mg', 'fatContent': '20 g', 'fiberContent': '1.7 g', 'proteinContent': '4.3 g', 'saturatedFatContent': '11.8 g', 'sodiumContent': '126.9 mg', 'sugarContent': '25 g'}",allrecipes.com
